transaction_id,customer_id,transaction_date,transaction_time,amount,merchant_category,transaction_type,device_type,card_present,home_city,transaction_city,distance_from_home_km,account_age_days,prev_txn_count_24h,is_fraud
500784,112192,2026-05-16,15:18:00,3734.25,Pharmacy,ATM,Mobile App,Yes,Hyderabad,Hyderabad,3.0,2425,1,0
504403,139983,2026-06-04,03:46:00,2921.14,Electronics,UPI,POS Terminal,No,Hyderabad,Hyderabad,8.1,2526,0,0
500051,175989,2026-06-27,02:38:00,1897.23,Pharmacy,ONLINE,USSD,No,Kolkata,Kolkata,9.9,2616,0,0
500713,172774,2026-01-13,08:24:00,3238.19,Travel,POS,Mobile App,Yes,Pune,Pune,7.9,954,1,0
502307,132589,2026-05-14,20:28:00,6966.3,Travel,ONLINE,Mobile App,Yes,Kolkata,Kolkata,2.5,406,1,0
503868,181051,2026-07-20,04:37:00,5097.59,Electronics,ONLINE,ATM Machine,Yes,Bengaluru,Bengaluru,7.7,2100,2,0
502447,177353,2026-04-21,19:48:00,6263.26,ATM Withdrawal,UPI,Mobile App,Yes,Kolkata,Kolkata,1.6,1960,1,0
502241,122360,2026-01-06,01:05:00,67596.77,Jewellery,NEFT,Web Browser,No,Ahmedabad,Hyderabad,1006.3,49,9,1
504604,175649,2026-03-21,09:14:00,4957.09,Electronics,ONLINE,Mobile App,Yes,Hyderabad,Hyderabad,10.6,3309,0,0
504791,119709,2026-05-14,00:04:00,4731.78,Pharmacy,ATM,ATM Machine,Yes,Hyderabad,Hyderabad,12.5,2400,2,0
503104,143881,2026-02-25,01:08:00,57619.51,Dining,ATM,USSD,No,Hyderabad,Jaipur,1920.2,14,4,1
505567,122052,2026-04-17,03:29:00,5196.72,Jewellery,POS,USSD,No,Delhi,Delhi,5.7,973,2,0
500677,158078,2026-03-26,11:09:00,5645.92,E-commerce,POS,Mobile App,No,Rajpura,Rajpura,9.7,2996,0,0
505557,110149,2026-05-18,01:45:00,41486.29,E-commerce,UPI,USSD,No,Chennai,Mumbai,959.7,2,7,1
503640,161971,2026-06-10,10:38:00,692.45,Dining,UPI,POS Terminal,Yes,Pune,Pune,7.4,354,3,0
502695,193493,2026-07-26,17:26:00,2641.81,Pharmacy,NEFT,ATM Machine,Yes,Kolkata,Kolkata,1.7,1425,1,0
502996,163105,2026-05-08,12:31:00,7025.57,Dining,UPI,Mobile App,No,Kolkata,Kolkata,2.3,2159,2,0
501563,124847,2026-05-27,01:55:00,1914.29,ATM Withdrawal,ONLINE,POS Terminal,Yes,Kolkata,Kolkata,1.0,2407,2,0
503650,173750,2026-05-30,23:16:00,5153.36,Utility Bill,ONLINE,USSD,No,Kolkata,Kolkata,14.5,1211,2,0
502466,119548,2026-07-24,04:20:00,1379.01,Fuel,UPI,POS Terminal,No,Ahmedabad,Ahmedabad,8.2,1494,0,0
500347,199137,2026-07-05,18:24:00,3016.94,E-commerce,ONLINE,Web Browser,Yes,Pune,Pune,11.0,2436,5,0
501497,155115,2026-07-03,23:16:00,66628.04,Travel,ATM,USSD,No,Ahmedabad,Bengaluru,1198.4,56,7,1
502345,158753,2026-03-15,03:04:00,3551.63,Utility Bill,POS,USSD,Yes,Chennai,Chennai,6.2,248,1,0
503906,176301,2026-06-22,21:48:00,1333.46,Jewellery,POS,Web Browser,Yes,Bengaluru,Bengaluru,8.5,466,2,0
503659,133487,2026-01-09,13:38:00,3827.93,Travel,POS,Web Browser,Yes,Ahmedabad,Ahmedabad,2.4,1184,2,0
500623,116511,2026-07-06,07:27:00,2818.32,Utility Bill,UPI,Mobile App,Yes,Rajpura,Rajpura,0.3,3633,2,0
504097,153616,2026-03-03,07:16:00,1303.14,Grocery,POS,Web Browser,Yes,Jaipur,Jaipur,8.4,999,1,0
501401,185460,2026-01-28,21:01:00,1745.71,Utility Bill,POS,Web Browser,No,Ahmedabad,Ahmedabad,6.9,1559,2,0
503298,190759,2026-07-17,07:37:00,8283.03,Fuel,POS,Mobile App,Yes,Chennai,Chennai,1.2,920,1,0
503986,133973,2026-02-12,00:12:00,31217.69,Grocery,POS,USSD,No,Ahmedabad,Pune,736.0,27,5,1
505182,176765,2026-08-09,12:48:00,4658.41,E-commerce,ONLINE,ATM Machine,Yes,Kolkata,Kolkata,13.8,1939,1,0
504618,159816,2026-03-22,08:53:00,3972.26,Fuel,POS,ATM Machine,No,Delhi,Delhi,10.9,89,0,0
500325,197514,2026-04-24,22:56:00,1920.35,Dining,ONLINE,POS Terminal,No,Jaipur,Jaipur,13.6,499,2,0
502998,134767,2026-07-28,15:40:00,912.08,Jewellery,NEFT,Web Browser,No,Rajpura,Rajpura,4.5,2561,1,0
500038,182762,2026-06-05,17:39:00,10766.06,Electronics,UPI,Mobile App,No,Chennai,Chennai,11.4,3686,5,0
505375,174230,2026-02-07,18:41:00,4343.35,Travel,POS,USSD,No,Hyderabad,Hyderabad,2.8,1080,0,0
504185,105570,2026-06-22,02:26:00,4831.52,E-commerce,UPI,ATM Machine,No,Rajpura,Rajpura,5.6,3276,2,0
500531,159855,2026-07-26,08:55:00,1032.55,Dining,ONLINE,Web Browser,Yes,Mumbai,Mumbai,12.6,3969,4,0
502643,120307,2026-05-23,17:42:00,4051.94,Fuel,UPI,POS Terminal,Yes,Jaipur,Jaipur,11.6,1150,1,0
503681,170946,2026-05-01,22:21:00,4635.02,Fuel,UPI,Mobile App,No,Mumbai,Mumbai,6.2,2537,0,0
502349,120146,2026-02-12,20:14:00,1890.36,E-commerce,ONLINE,POS Terminal,Yes,Ahmedabad,Ahmedabad,8.6,2531,0,0
502785,191159,2026-02-01,03:11:00,2913.12,Grocery,POS,ATM Machine,No,Bengaluru,Bengaluru,11.3,2222,1,0
505493,117692,2026-06-21,16:41:00,4165.4,Pharmacy,NEFT,Web Browser,Yes,Mumbai,Mumbai,0.1,120,0,0
502226,161966,2026-07-05,16:40:00,1113.5,ATM Withdrawal,NEFT,USSD,No,Ahmedabad,Ahmedabad,2.3,462,1,0
501074,152508,2026-07-05,02:10:00,8492.93,Jewellery,POS,Mobile App,Yes,Bengaluru,Bengaluru,9.4,3669,3,0
501198,198179,2026-03-10,02:33:00,3193.13,ATM Withdrawal,ONLINE,POS Terminal,No,Jaipur,Jaipur,14.9,167,2,0
505139,108039,2026-07-28,04:26:00,5730.69,Fuel,ATM,Mobile App,No,Pune,Pune,10.3,1560,2,0
500264,192511,2026-08-18,15:26:00,3957.14,ATM Withdrawal,ONLINE,ATM Machine,Yes,Jaipur,Jaipur,14.1,3277,1,0
501730,110461,2026-04-15,12:36:00,1400.38,Utility Bill,ONLINE,Mobile App,No,Jaipur,Jaipur,1.3,2675,3,0
505329,118319,2026-03-06,20:56:00,1579.75,Dining,UPI,POS Terminal,Yes,Mumbai,Mumbai,2.8,88,0,0
500908,117312,2026-03-09,06:51:00,5901.76,Grocery,ONLINE,POS Terminal,No,Mumbai,Mumbai,7.8,680,3,0
501336,199873,2026-03-26,11:08:00,4395.83,Jewellery,ONLINE,USSD,Yes,Delhi,Delhi,13.4,1949,3,0
501394,174231,2026-08-17,08:06:00,26730.48,ATM Withdrawal,UPI,Web Browser,Yes,Bengaluru,Bengaluru,6.0,731,1,0
500961,115344,2026-07-25,16:10:00,1123.07,Utility Bill,ATM,Mobile App,Yes,Bengaluru,Bengaluru,2.6,2121,1,0
500240,162730,2026-05-23,00:13:00,6414.95,Utility Bill,UPI,Web Browser,Yes,Bengaluru,Bengaluru,6.1,1037,2,0
500200,196188,2026-06-17,03:09:00,408.44,ATM Withdrawal,ONLINE,Web Browser,Yes,Delhi,Delhi,7.6,2648,2,0
502418,126018,2026-06-04,04:34:00,728.63,E-commerce,POS,Mobile App,No,Kolkata,Kolkata,9.0,3036,1,0
505470,127204,2026-02-20,18:38:00,734.69,Grocery,ONLINE,USSD,No,Delhi,Delhi,1.9,3044,3,0
504311,151940,2026-07-01,07:46:00,1368.45,Utility Bill,ATM,POS Terminal,No,Chennai,Chennai,1.2,3235,3,0
504715,102802,2026-03-17,19:03:00,1650.78,Pharmacy,POS,POS Terminal,Yes,Chennai,Chennai,9.1,2204,1,0
505791,173312,2026-05-20,12:33:00,6207.26,Utility Bill,POS,POS Terminal,No,Hyderabad,Hyderabad,11.6,3071,2,0
500326,123021,2026-08-05,08:33:00,1426.4,Grocery,POS,USSD,Yes,Delhi,Delhi,2.7,3128,1,0
502678,187813,2026-08-13,03:24:00,3128.35,E-commerce,ONLINE,Mobile App,No,Pune,Pune,1.3,1279,0,0
505824,114918,2026-08-15,12:35:00,4820.45,Jewellery,UPI,ATM Machine,Yes,Delhi,Delhi,6.2,3592,4,0
504419,171287,2026-06-06,06:55:00,11984.8,ATM Withdrawal,POS,POS Terminal,No,Ahmedabad,Ahmedabad,2.9,2822,0,0
500102,119990,2026-03-31,10:04:00,2124.07,Jewellery,ATM,POS Terminal,Yes,Rajpura,Rajpura,13.2,1965,3,0
501738,109986,2026-04-11,15:24:00,9135.74,Fuel,POS,USSD,Yes,Hyderabad,Hyderabad,3.3,2981,2,0
505262,108242,2026-08-26,12:24:00,923.16,Jewellery,ONLINE,Mobile App,No,Kolkata,Kolkata,1.5,3702,2,0
500878,174518,2026-06-21,20:24:00,2669.17,Jewellery,ONLINE,USSD,Yes,Mumbai,Mumbai,11.3,58,5,0
505893,112535,2026-03-18,22:15:00,880.18,Fuel,UPI,Web Browser,Yes,Delhi,Delhi,8.1,1701,1,0
500409,193436,2026-08-27,06:59:00,3824.42,Electronics,UPI,ATM Machine,Yes,Pune,Pune,6.7,2820,1,0
503746,198561,2026-08-18,06:19:00,8731.59,Jewellery,POS,ATM Machine,Yes,Hyderabad,Hyderabad,6.2,2118,5,0
501245,187499,2026-07-12,05:38:00,3605.31,Travel,UPI,Web Browser,No,Ahmedabad,Ahmedabad,2.5,93,2,0
502288,182122,2026-01-12,02:18:00,4026.08,Electronics,ONLINE,POS Terminal,Yes,Chennai,Chennai,14.1,3314,0,0
501355,121948,2026-02-10,23:08:00,1988.86,Jewellery,UPI,ATM Machine,Yes,Jaipur,Jaipur,13.6,3792,2,0
502858,177986,2026-04-01,14:21:00,5296.59,Dining,ONLINE,Mobile App,Yes,Bengaluru,Bengaluru,8.2,995,3,0
500894,198019,2026-07-24,16:50:00,4201.8,Travel,NEFT,ATM Machine,Yes,Hyderabad,Hyderabad,10.4,832,2,0
501182,192745,2026-06-10,06:28:00,754.77,Fuel,POS,Mobile App,Yes,Rajpura,Rajpura,7.9,261,2,0
504656,119811,2026-04-21,13:12:00,1609.61,Electronics,UPI,POS Terminal,No,Jaipur,Jaipur,14.3,1099,1,0
505323,168964,2026-05-25,03:14:00,61666.86,Grocery,POS,Web Browser,No,Pune,Hyderabad,706.3,16,8,1
503699,128958,2026-06-01,01:14:00,5738.77,ATM Withdrawal,ONLINE,Mobile App,No,Ahmedabad,Ahmedabad,0.7,2824,1,0
504467,179909,2026-01-17,07:24:00,1761.05,Travel,POS,Web Browser,Yes,Chennai,Chennai,6.2,2947,1,0
504326,139273,2026-05-13,05:34:00,1225.74,ATM Withdrawal,ONLINE,USSD,Yes,Delhi,Delhi,11.1,3893,1,0
500731,172880,2026-01-08,21:44:00,4198.04,Pharmacy,NEFT,POS Terminal,Yes,Hyderabad,Hyderabad,6.6,3897,4,0
501033,173077,2026-02-22,15:41:00,5451.8,E-commerce,ATM,ATM Machine,Yes,Jaipur,Jaipur,11.5,245,1,0
503067,182926,2026-03-13,16:07:00,2895.84,Grocery,NEFT,ATM Machine,No,Rajpura,Rajpura,13.1,1216,1,0
505659,152206,2026-06-25,17:52:00,7493.43,E-commerce,NEFT,POS Terminal,Yes,Pune,Pune,11.1,1816,0,0
504897,185049,2026-04-25,07:42:00,5699.12,Fuel,ATM,USSD,No,Ahmedabad,Ahmedabad,5.2,3164,0,0
500978,157245,2026-03-29,00:45:00,899.58,Electronics,ONLINE,Web Browser,No,Bengaluru,Bengaluru,2.5,3633,3,0
504970,181572,2026-03-21,00:04:00,82992.25,Dining,ONLINE,USSD,No,Rajpura,Jaipur,512.2,21,2,1
502623,110392,2026-04-09,13:09:00,1409.6,Fuel,ATM,Mobile App,Yes,Rajpura,Rajpura,7.7,2806,2,0
501226,196980,2026-01-14,12:29:00,6886.57,Grocery,UPI,ATM Machine,Yes,Hyderabad,Hyderabad,10.4,2798,1,0
501210,196320,2026-05-07,17:25:00,4267.78,Dining,POS,ATM Machine,No,Jaipur,Jaipur,5.4,1645,1,0
505481,198982,2026-03-07,09:43:00,1247.07,Pharmacy,ONLINE,Mobile App,Yes,Bengaluru,Bengaluru,0.2,1049,0,0
500587,168937,2026-02-03,22:22:00,949.55,Electronics,ONLINE,Mobile App,No,Pune,Pune,0.9,3353,1,0
505455,130783,2026-07-15,16:30:00,1818.08,Fuel,ATM,ATM Machine,Yes,Jaipur,Jaipur,11.3,2797,1,0
502821,154078,2026-03-03,19:50:00,3926.63,E-commerce,UPI,USSD,No,Kolkata,Kolkata,7.2,3709,3,0
505756,140130,2026-06-22,16:43:00,3959.8,E-commerce,POS,POS Terminal,Yes,Delhi,Delhi,12.3,55,0,0
502719,157973,2026-02-20,07:36:00,7063.32,Grocery,ATM,USSD,Yes,Hyderabad,Hyderabad,7.0,2846,0,0
505625,120788,2026-07-21,08:33:00,4347.61,Pharmacy,ONLINE,ATM Machine,No,Hyderabad,Hyderabad,2.9,3859,0,0
501761,138467,2026-02-11,23:48:00,5669.56,Travel,POS,Web Browser,Yes,Chennai,Chennai,11.0,2230,1,0
503050,170815,2026-08-09,04:50:00,4370.39,Fuel,POS,POS Terminal,Yes,Ahmedabad,Ahmedabad,7.0,163,0,0
501870,177234,2026-07-03,15:13:00,1122.63,Pharmacy,ONLINE,USSD,Yes,Kolkata,Kolkata,9.1,479,0,0
501545,123071,2026-07-01,21:28:00,2028.29,Fuel,ONLINE,Mobile App,No,Kolkata,Kolkata,14.2,3128,2,0
500473,143207,2026-02-14,14:28:00,4207.47,E-commerce,POS,Mobile App,Yes,Kolkata,Kolkata,11.2,76,2,0
505240,190214,2026-06-21,17:17:00,7530.64,Dining,POS,POS Terminal,No,Mumbai,Mumbai,8.9,2422,2,0
501159,138421,2026-06-01,00:16:00,1604.68,Electronics,ONLINE,Mobile App,Yes,Delhi,Delhi,2.9,3739,1,0
500133,109056,2026-01-17,07:31:00,10430.51,Grocery,ONLINE,Web Browser,No,Jaipur,Jaipur,6.3,700,2,0
501537,115355,2026-03-31,11:33:00,2363.08,Utility Bill,UPI,Mobile App,No,Bengaluru,Bengaluru,13.7,3575,2,0
502489,152515,2026-01-23,00:29:00,4463.61,Dining,UPI,Mobile App,Yes,Pune,Pune,10.5,243,2,0
501633,109110,2026-02-26,18:08:00,311.86,Utility Bill,UPI,USSD,Yes,Jaipur,Jaipur,5.0,3298,1,0
501322,127482,2026-08-18,07:07:00,391.9,Jewellery,UPI,Mobile App,No,Bengaluru,Bengaluru,6.0,1423,1,0
505428,113949,2026-05-30,17:19:00,7555.06,Fuel,ONLINE,ATM Machine,Yes,Hyderabad,Hyderabad,12.9,421,1,0
501189,156651,2026-04-30,23:53:00,1589.63,Grocery,ONLINE,ATM Machine,No,Bengaluru,Bengaluru,4.8,2561,1,0
504379,116601,2026-05-27,09:55:00,1600.01,Dining,UPI,ATM Machine,No,Chennai,Chennai,7.3,1603,0,0
503972,192666,2026-08-15,04:13:00,354.31,ATM Withdrawal,ONLINE,POS Terminal,No,Chennai,Chennai,4.8,2534,2,0
504817,187264,2026-01-15,20:13:00,6518.01,Travel,UPI,Mobile App,No,Ahmedabad,Ahmedabad,1.3,3722,2,0
500682,113740,2026-03-12,20:28:00,2320.18,Travel,POS,ATM Machine,No,Chennai,Chennai,10.0,2165,0,0
501778,116286,2026-07-13,14:12:00,4817.14,Pharmacy,ONLINE,ATM Machine,Yes,Jaipur,Jaipur,5.3,992,2,0
504406,189471,2026-02-13,06:21:00,2458.84,E-commerce,UPI,ATM Machine,No,Delhi,Delhi,6.4,563,3,0
504601,198813,2026-07-11,23:25:00,4801.69,ATM Withdrawal,POS,ATM Machine,Yes,Ahmedabad,Ahmedabad,12.3,3205,0,0
504563,102052,2026-05-31,01:57:00,5159.36,ATM Withdrawal,UPI,ATM Machine,Yes,Chennai,Chennai,12.1,2869,0,0
502903,186300,2026-01-13,15:31:00,3801.9,Utility Bill,UPI,Mobile App,Yes,Pune,Pune,2.2,1345,3,0
505687,175863,2026-05-20,21:54:00,4149.77,E-commerce,ONLINE,Web Browser,Yes,Hyderabad,Hyderabad,2.1,1552,0,0
503552,152211,2026-01-13,10:23:00,9755.93,Travel,ONLINE,ATM Machine,Yes,Mumbai,Mumbai,8.7,240,1,0
505643,167491,2026-04-12,02:27:00,2419.45,Jewellery,ONLINE,Mobile App,No,Chennai,Chennai,5.2,2969,3,0
501375,188738,2026-01-13,19:43:00,2379.37,Pharmacy,POS,USSD,No,Chennai,Chennai,3.9,227,1,0
501946,111895,2026-07-18,05:31:00,1612.45,ATM Withdrawal,ONLINE,Mobile App,No,Pune,Pune,2.9,3878,1,0
500169,133428,2026-08-06,22:50:00,2974.4,E-commerce,UPI,ATM Machine,No,Rajpura,Rajpura,8.2,1062,0,0
504072,178281,2026-03-26,20:50:00,953.97,ATM Withdrawal,UPI,ATM Machine,No,Delhi,Delhi,6.9,1751,1,0
504748,125085,2026-03-06,09:09:00,5577.13,Pharmacy,ONLINE,POS Terminal,Yes,Pune,Pune,12.7,1711,2,0
500502,165192,2026-01-11,23:42:00,24513.29,Jewellery,ATM,Web Browser,No,Jaipur,Pune,779.8,7,4,1
501804,125943,2026-07-15,12:05:00,563.36,Grocery,ONLINE,ATM Machine,Yes,Rajpura,Rajpura,10.2,1736,2,0
500882,185112,2026-03-13,11:17:00,756.31,Jewellery,UPI,Web Browser,No,Bengaluru,Bengaluru,12.3,528,2,0
500707,100785,2026-05-14,09:35:00,3440.92,Pharmacy,UPI,Mobile App,Yes,Mumbai,Mumbai,1.5,779,3,0
503367,162094,2026-06-20,12:12:00,3221.88,Dining,ATM,Mobile App,No,Chennai,Chennai,13.8,962,2,0
502324,165225,2026-03-06,10:59:00,7931.0,ATM Withdrawal,POS,Mobile App,No,Bengaluru,Bengaluru,2.6,1170,1,0
502894,191243,2026-03-19,15:18:00,1207.27,Pharmacy,ONLINE,POS Terminal,No,Chennai,Chennai,5.4,37,5,0
503817,145187,2026-06-25,00:18:00,850.35,Electronics,ONLINE,Web Browser,Yes,Bengaluru,Bengaluru,14.0,2455,1,0
502560,158932,2026-05-16,17:03:00,7844.08,Grocery,UPI,Mobile App,No,Ahmedabad,Ahmedabad,13.3,1660,2,0
500231,146320,2026-03-13,01:06:00,970.44,Grocery,POS,USSD,No,Kolkata,Kolkata,6.3,1359,3,0
505092,137527,2026-02-03,23:15:00,23051.34,E-commerce,ATM,USSD,No,Bengaluru,Hyderabad,1770.1,23,12,1
501555,145781,2026-05-15,01:05:00,2192.56,Utility Bill,POS,USSD,No,Hyderabad,Hyderabad,13.5,2313,3,0
504240,124024,2026-06-02,17:57:00,2716.97,Fuel,POS,ATM Machine,Yes,Pune,Pune,4.4,3742,1,0
505095,144429,2026-01-24,21:35:00,5500.39,Pharmacy,POS,Mobile App,Yes,Ahmedabad,Ahmedabad,6.9,3409,0,0
504787,156117,2026-06-07,01:23:00,4480.58,Jewellery,ONLINE,Web Browser,No,Mumbai,Mumbai,0.2,553,0,0
503602,161032,2026-08-14,23:55:00,40253.18,Dining,ONLINE,USSD,No,Kolkata,Pune,1451.1,58,13,1
505218,166604,2026-04-01,06:02:00,11073.86,Dining,POS,Web Browser,Yes,Kolkata,Kolkata,1.6,1296,1,0
505076,137727,2026-01-28,22:44:00,7307.63,Fuel,UPI,ATM Machine,Yes,Hyderabad,Hyderabad,11.5,3451,4,0
500018,112811,2026-06-20,18:15:00,5190.19,Fuel,ONLINE,USSD,Yes,Mumbai,Mumbai,4.0,3516,1,0
505176,116599,2026-06-15,10:45:00,1076.61,E-commerce,POS,Mobile App,Yes,Bengaluru,Bengaluru,5.6,2922,1,0
502869,186034,2026-01-28,21:01:00,1416.26,Utility Bill,UPI,Mobile App,No,Ahmedabad,Ahmedabad,7.8,1555,1,0
501655,115625,2026-05-08,15:37:00,2318.52,ATM Withdrawal,POS,ATM Machine,No,Delhi,Delhi,6.8,232,1,0
501130,164914,2026-05-13,10:14:00,6274.6,E-commerce,ONLINE,Web Browser,Yes,Jaipur,Jaipur,7.8,3223,2,0
502330,114686,2026-03-26,22:47:00,2520.92,ATM Withdrawal,ONLINE,POS Terminal,No,Hyderabad,Hyderabad,13.1,1050,2,0
501091,150289,2026-08-03,01:54:00,1299.21,Pharmacy,UPI,USSD,No,Hyderabad,Hyderabad,4.0,1087,2,0
505604,149245,2026-02-01,06:03:00,2066.42,Pharmacy,ONLINE,Mobile App,Yes,Hyderabad,Hyderabad,5.9,3841,1,0
504459,111649,2026-07-21,10:11:00,4465.67,Electronics,ONLINE,USSD,No,Mumbai,Mumbai,12.9,2097,2,0
501499,146722,2026-07-04,02:17:00,1172.46,Grocery,POS,ATM Machine,Yes,Pune,Pune,14.0,1553,2,0
503034,111072,2026-07-12,20:13:00,2103.27,Utility Bill,ONLINE,Web Browser,Yes,Kolkata,Kolkata,14.4,3866,0,0
501882,126453,2026-04-09,16:54:00,4126.82,Utility Bill,NEFT,Web Browser,Yes,Mumbai,Mumbai,7.9,2565,0,0
502663,114975,2026-03-07,01:45:00,4043.07,E-commerce,UPI,Mobile App,Yes,Hyderabad,Hyderabad,11.8,742,0,0
505114,102503,2026-03-27,16:45:00,2135.01,Utility Bill,UPI,USSD,Yes,Chennai,Chennai,6.7,2581,2,0
503414,109380,2026-07-30,04:13:00,3806.94,Grocery,NEFT,USSD,Yes,Mumbai,Mumbai,5.4,434,1,0
500697,172184,2026-04-01,12:29:00,1413.42,Electronics,ONLINE,POS Terminal,No,Rajpura,Rajpura,0.7,2651,0,0
504424,145534,2026-05-03,23:32:00,5766.51,Fuel,ONLINE,Mobile App,No,Bengaluru,Bengaluru,8.5,2659,1,0
503485,140762,2026-08-21,14:43:00,1854.76,Pharmacy,POS,Mobile App,Yes,Kolkata,Kolkata,13.2,2438,2,0
500536,115361,2026-04-10,02:48:00,71785.26,Grocery,ONLINE,Web Browser,No,Ahmedabad,Delhi,779.8,57,6,1
502628,100461,2026-01-04,14:43:00,3937.54,ATM Withdrawal,POS,Web Browser,Yes,Rajpura,Rajpura,1.6,1076,2,0
503164,131434,2026-08-24,20:56:00,1492.92,Dining,ATM,Web Browser,Yes,Ahmedabad,Ahmedabad,2.0,2680,1,0
503493,137157,2026-04-19,00:25:00,962.87,Electronics,ONLINE,POS Terminal,No,Pune,Pune,11.0,1975,1,0
503654,151568,2026-04-23,18:11:00,995.83,E-commerce,ONLINE,Mobile App,Yes,Delhi,Delhi,12.5,516,3,0
502595,130568,2026-01-02,00:04:00,5201.88,Jewellery,UPI,ATM Machine,No,Delhi,Delhi,11.6,3681,2,0
505718,174778,2026-01-24,06:43:00,1630.52,Travel,ONLINE,ATM Machine,Yes,Pune,Pune,10.4,606,2,0
505511,140575,2026-01-19,21:14:00,1914.25,Fuel,ONLINE,POS Terminal,Yes,Chennai,Chennai,11.1,3472,3,0
501048,160083,2026-06-17,05:35:00,3050.21,Electronics,POS,POS Terminal,Yes,Chennai,Chennai,1.4,1393,1,0
505685,154389,2026-08-23,08:05:00,1472.35,Pharmacy,ATM,POS Terminal,Yes,Hyderabad,Hyderabad,5.2,71,4,0
505019,178060,2026-01-08,12:18:00,2860.56,Grocery,ATM,Web Browser,No,Delhi,Delhi,10.5,1675,0,0
500015,171747,2026-01-26,23:16:00,2667.05,Travel,POS,Mobile App,No,Pune,Pune,6.2,3699,3,0
503743,193866,2026-01-26,23:36:00,4351.41,Fuel,UPI,Web Browser,No,Pune,Pune,3.9,3788,1,0
504308,179921,2026-05-13,21:10:00,1695.82,Utility Bill,UPI,POS Terminal,Yes,Bengaluru,Bengaluru,9.3,2364,0,0
505874,132158,2026-03-01,05:08:00,2565.72,E-commerce,ATM,Web Browser,No,Bengaluru,Bengaluru,1.8,3331,1,0
502348,175232,2026-04-08,01:20:00,79787.9,ATM Withdrawal,ONLINE,Web Browser,No,Bengaluru,Rajpura,238.7,46,7,1
505691,137059,2026-05-21,00:40:00,3406.44,E-commerce,ATM,Mobile App,No,Delhi,Delhi,13.1,1234,0,0
501565,155692,2026-04-07,13:04:00,2097.69,Grocery,UPI,POS Terminal,Yes,Bengaluru,Bengaluru,10.7,3280,1,0
505620,116575,2026-05-30,21:33:00,5086.42,Pharmacy,ONLINE,Mobile App,No,Ahmedabad,Ahmedabad,4.2,1417,2,0
501865,183519,2026-04-15,22:27:00,4160.6,Fuel,ATM,POS Terminal,Yes,Bengaluru,Bengaluru,9.5,1952,0,0
503095,190988,2026-03-22,06:05:00,3256.07,Utility Bill,POS,Web Browser,Yes,Bengaluru,Bengaluru,10.2,713,2,0
500066,132582,2026-05-22,02:05:00,4712.14,Travel,POS,Mobile App,No,Bengaluru,Bengaluru,14.5,2624,0,0
503404,198417,2026-05-09,12:40:00,3089.87,Travel,POS,POS Terminal,Yes,Kolkata,Kolkata,7.5,1555,2,0
505410,170955,2026-07-05,11:37:00,6297.35,Pharmacy,UPI,Mobile App,Yes,Pune,Pune,9.0,2171,1,0
505855,141175,2026-01-17,17:59:00,4075.89,Electronics,UPI,POS Terminal,No,Ahmedabad,Ahmedabad,14.9,445,2,0
502411,153051,2026-05-17,23:38:00,2106.19,Jewellery,ONLINE,ATM Machine,No,Jaipur,Jaipur,2.5,2718,0,0
505770,154839,2026-04-06,11:57:00,1179.21,Jewellery,UPI,ATM Machine,Yes,Kolkata,Kolkata,13.8,762,1,0
502842,170483,2026-07-10,02:16:00,6188.43,ATM Withdrawal,UPI,Mobile App,No,Chennai,Chennai,6.9,2637,2,0
502009,178762,2026-01-17,03:04:00,66894.69,Dining,ATM,Web Browser,No,Chennai,Mumbai,1134.4,55,5,1
501273,193155,2026-05-26,11:18:00,10003.31,E-commerce,ONLINE,USSD,Yes,Pune,Pune,7.9,3561,1,0
504946,172331,2026-02-25,09:00:00,7359.12,Fuel,POS,POS Terminal,Yes,Jaipur,Jaipur,12.3,3209,4,0
501895,113409,2026-08-09,22:53:00,1525.23,Dining,ONLINE,Mobile App,No,Ahmedabad,Ahmedabad,2.2,433,2,0
504318,141417,2026-06-15,05:50:00,2486.33,ATM Withdrawal,NEFT,ATM Machine,No,Kolkata,Kolkata,9.0,117,0,0
501972,192065,2026-05-24,15:50:00,1892.49,Fuel,POS,Mobile App,Yes,Mumbai,Mumbai,8.5,2180,2,0
504096,154698,2026-08-13,23:35:00,1511.73,Pharmacy,NEFT,Mobile App,No,Rajpura,Rajpura,12.2,2116,0,0
500089,176783,2026-02-14,18:04:00,2336.19,Pharmacy,ONLINE,POS Terminal,No,Chennai,Chennai,10.9,3279,1,0
503091,134335,2026-02-06,02:32:00,64332.22,Electronics,POS,USSD,No,Pune,Ahmedabad,347.7,47,9,1
504884,116038,2026-07-12,07:59:00,5079.01,E-commerce,POS,Web Browser,Yes,Rajpura,Rajpura,8.1,3018,2,0
501500,184119,2026-04-05,16:54:00,2412.52,Grocery,NEFT,Web Browser,Yes,Bengaluru,Bengaluru,11.6,2321,2,0
502900,120186,2026-01-22,11:34:00,668.4,E-commerce,POS,Mobile App,No,Mumbai,Mumbai,1.1,558,2,0
501408,187430,2026-07-18,02:26:00,3790.32,ATM Withdrawal,UPI,ATM Machine,Yes,Hyderabad,Hyderabad,14.5,2063,5,0
503460,139643,2026-04-09,03:19:00,5407.97,Grocery,NEFT,Web Browser,Yes,Kolkata,Kolkata,13.7,2630,4,0
